bairro_group,bairro,latitude,longitude,room_type,price,minimo_noites,numero_de_reviews,calculado_host_listings_count,distance_to_empire_state
Brooklyn,Williamsburg,40.71225,-73.94961,Private room,50,2,2,1,5.041437438588516
Manhattan,Harlem,40.8077,-73.94953,Private room,127,1,0,1,7.2672126626980225
Manhattan,Hell's Kitchen,40.75523,-73.99827,Private room,107,1,25,30,1.3108606201072206
Manhattan,Hell's Kitchen,40.75506,-73.99803,Private room,199,1,7,30,1.2834064848074522
Brooklyn,South Slope,40.66493,-73.98136,Entire home/apt,125,1,27,1,9.299120190209809
Queens,Jackson Heights,40.75074,-73.89339,Private room,43,30,1,37,7.7806150580035025
Queens,Elmhurst,40.73925,-73.87745,Private room,35,29,2,7,9.178047687696813
Queens,Elmhurst,40.73885,-73.87553,Private room,33,29,2,7,9.343983741157269
Manhattan,West Village,40.73331,-74.00502,Entire home/apt,165,1,2,1,2.346456694102358
Manhattan,Midtown,40.74749,-73.9869,Entire home/apt,182,3,16,1,0.14955069009297778
Manhattan,Midtown,40.74741,-73.98732,Entire home/apt,227,3,16,1,0.1823977271458599
Queens,Elmhurst,40.73477,-73.87858,Private room,41,30,2,103,9.153020049222857
Manhattan,East Village,40.72566,-73.985,Entire home/apt,292,2,0,1,2.5324497533180286
Manhattan,East Village,40.72853,-73.98762,Private room,115,2,6,1,2.218998868922483
Bronx,Allerton,40.86757,-73.8649,Private room,60,2,1,1,16.714927981035068
Manhattan,Midtown,40.74779,-73.98859,Entire home/apt,135,4,9,1,0.2611361102665491
Bronx,City Island,40.85056,-73.78829,Private room,65,3,2,1,20.14364232154266
Manhattan,Upper East Side,40.76734,-73.95233,Private room,100,4,28,2,3.5090427015834864
Manhattan,East Harlem,40.78535,-73.94268,Private room,99,2,12,1,5.4779693137368834
Manhattan,Midtown,40.74903,-73.98528,Entire home/apt,375,1,7,1,0.07465055886212398
Manhattan,Midtown,40.75339,-73.96765,Entire home/apt,250,1,1,1,1.6123501596068812
Manhattan,Chelsea,40.74875,-73.99697,Entire home/apt,175,1,24,1,0.959459240716887
Queens,Forest Hills,40.73622,-73.8466,Entire home/apt,90,2,37,1,11.801586114136315
Manhattan,Upper East Side,40.77112,-73.95652,Shared room,49,2,17,1,3.52226531946591
Brooklyn,Bedford-Stuyvesant,40.68811,-73.95627,Private room,65,2,18,4,7.153593392818411
Manhattan,Harlem,40.82669,-73.93832,Private room,44,1,15,1,9.582361420902334
Brooklyn,Bedford-Stuyvesant,40.68795,-73.95614,Private room,65,2,9,4,7.174100983070003
Brooklyn,Bedford-Stuyvesant,40.68976,-73.95639,Private room,65,2,13,4,6.977957009708186
Manhattan,Midtown,40.75421,-73.96834,Entire home/apt,246,3,1,1,1.5926362425885296
Brooklyn,Flatbush,40.64627,-73.95396,Private room,50,1,0,1,11.678818039189002
Manhattan,Hell's Kitchen,40.75811,-73.99527,Entire home/apt,300,2,5,1,1.353407455362275
Brooklyn,Flatbush,40.65333,-73.96552,Entire home/apt,350,3,0,3,10.71833983881043
Queens,Maspeth,40.7385,-73.9065,Entire home/apt,99,1,43,1,6.761821639713855
Manhattan,Lower East Side,40.71246,-73.99069,Private room,355,2,10,1,4.0242802283689825
Brooklyn,Williamsburg,40.712,-73.95397,Entire home/apt,120,3,2,1,4.852102348792852
Manhattan,Greenwich Village,40.73138,-73.99976,Private room,125,10,0,1,2.2400365100026445
Queens,Howard Beach,40.66682,-73.85161,Entire home/apt,130,1,0,4,14.502475966420924
Manhattan,Harlem,40.83001,-73.94925,Private room,69,3,11,2,9.58673867241673
Brooklyn,Bushwick,40.69344,-73.92245,Entire home/apt,175,5,20,1,8.113184240082337
Manhattan,Harlem,40.82206,-73.95573,Private room,50,7,35,6,8.576897277481391
Brooklyn,East Flatbush,40.65236,-73.94965,Private room,38,2,9,3,11.113662104022614
Brooklyn,Sunset Park,40.6475,-74.00786,Entire home/apt,64,5,8,1,11.388479194032422
Brooklyn,Bedford-Stuyvesant,40.68176,-73.91435,Private room,40,2,6,10,9.54882270148238
Brooklyn,Bedford-Stuyvesant,40.68197,-73.91235,Private room,40,2,11,10,9.637999599595041
Brooklyn,Bedford-Stuyvesant,40.6818,-73.9139,Private room,55,2,5,10,9.569321076722762
Brooklyn,Bedford-Stuyvesant,40.68105,-73.91256,Private room,40,2,7,10,9.70557005467868
Brooklyn,Bedford-Stuyvesant,40.68052,-73.91216,Private room,45,2,5,10,9.77260042893325
Brooklyn,Bedford-Stuyvesant,40.68249,-73.91276,Private room,50,3,3,10,9.571390393553827
Brooklyn,Bushwick,40.69347,-73.92448,Entire home/apt,99,2,12,2,7.999203342594936
Brooklyn,Bedford-Stuyvesant,40.6932,-73.94897,Entire home/apt,250,5,4,1,6.878659726158947
Manhattan,Midtown,40.75248,-73.97017,Entire home/apt,200,4,8,1,1.378144613117495
Brooklyn,Prospect-Lefferts Gardens,40.66166,-73.94084,Private room,70,1,19,5,10.36875178882328
Manhattan,Hell's Kitchen,40.75844,-73.98965,Private room,200,2,13,3,1.1680281995337347
Brooklyn,Prospect-Lefferts Gardens,40.66225,-73.94126,Private room,74,1,20,5,10.294674220760207
Brooklyn,Crown Heights,40.67728,-73.94536,Entire home/apt,120,3,0,2,8.614845947677603
Brooklyn,Greenpoint,40.7247,-73.95378,Private room,88,7,1,1,3.7639853712321023
Brooklyn,Bushwick,40.70115,-73.91106,Private room,37,30,0,9,8.198547968274658
Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.94135,Private room,70,1,12,5,10.318894233565183
Brooklyn,Prospect-Lefferts Gardens,40.66191,-73.94137,Private room,70,1,7,5,10.326587168366672
Manhattan,Upper East Side,40.76732,-73.95179,Entire home/apt,150,1,4,1,3.5442289940938894
Manhattan,Upper West Side,40.77642,-73.97987,Entire home/apt,150,3,3,1,3.155740294549141
Brooklyn,Bushwick,40.70897,-73.92198,Private room,60,1,1,1,6.933591844239091
Manhattan,Upper East Side,40.78139,-73.94678,Entire home/apt,150,30,1,1,4.918852421266272
Manhattan,Harlem,40.82582,-73.94276,Private room,82,1,6,1,9.343490995114962
Manhattan,Roosevelt Island,40.76127,-73.95034,Private room,90,1,46,1,3.3003045440708996
Brooklyn,Kensington,40.64249,-73.97559,Private room,56,3,1,1,11.820425337503417
Brooklyn,Downtown Brooklyn,40.69051,-73.98398,Private room,249,1,20,1,6.446189415442168
Manhattan,Lower East Side,40.72097,-73.99274,Private room,120,3,6,1,3.1128031423132727
Bronx,Westchester Square,40.84378,-73.84469,Entire home/apt,670,1,2,1,15.92887721940896
Brooklyn,Williamsburg,40.71146,-73.95632,Private room,55,1,27,3,4.797411913778115
Brooklyn,Crown Heights,40.67339,-73.91415,Entire home/apt,149,3,31,1,10.299531563337332
Brooklyn,Greenpoint,40.7319,-73.95739,Entire home/apt,114,31,0,3,3.0062572222316635
Queens,Jackson Heights,40.75149,-73.87872,Private room,100,2,16,1,9.019888883553508
Manhattan,Flatiron District,40.73949,-73.98552,Entire home/apt,210,2,6,1,0.9924493757215844
Brooklyn,Greenpoint,40.72457,-73.95435,Entire home/apt,100,60,1,1,3.7401075467676725
Brooklyn,Park Slope,40.67947,-73.97806,Private room,45,10,1,2,7.700017761940789
Brooklyn,Williamsburg,40.71174,-73.94767,Private room,45,1,7,1,5.186217889327734
Queens,Howard Beach,40.66146,-73.85638,Entire home/apt,207,1,13,1,14.58028753910784
Queens,Flushing,40.73888,-73.8206,Private room,45,1,33,5,13.956265542207705
Brooklyn,Crown Heights,40.67672,-73.95839,Private room,80,2,11,1,8.303561586451645
Brooklyn,Bushwick,40.70508,-73.92419,Private room,42,7,0,3,7.078079817944618
Manhattan,Upper West Side,40.77883,-73.9825,Shared room,139,3,0,2,3.396872066966764
Brooklyn,Bedford-Stuyvesant,40.67797,-73.90924,Shared room,35,1,11,17,10.148404244099368
Brooklyn,East New York,40.66522,-73.88686,Private room,50,1,20,5,12.456879605674285
Brooklyn,East New York,40.66547,-73.8891,Private room,40,1,9,5,12.310350900398177
Manhattan,Chelsea,40.74277,-74.00204,Entire home/apt,315,2,15,1,1.5216384876401896
Brooklyn,Crown Heights,40.67549,-73.94392,Private room,90,7,0,1,8.845943869546856
Brooklyn,Prospect-Lefferts Gardens,40.66383,-73.94907,Private room,50,12,2,1,9.906542246040601
Queens,Sunnyside,40.7393,-73.9256,Private room,85,7,0,1,5.160932797323804
Brooklyn,Bedford-Stuyvesant,40.68245,-73.95223,Private room,89,1,3,1,7.863364786824945
Manhattan,Greenwich Village,40.72866,-74.0013,Entire home/apt,258,2,4,1,2.565981519153345
Brooklyn,Bushwick,40.69576,-73.93254,Private room,150,30,2,1,7.374495348849333
Queens,Long Island City,40.75926,-73.94006,Entire home/apt,120,1,1,1,4.025929880531325
Manhattan,Lower East Side,40.72129,-73.99271,Entire home/apt,250,5,1,1,3.077367796929318
Manhattan,East Harlem,40.79853,-73.93327,Entire home/apt,75,30,1,1,7.113055604383336
Manhattan,Inwood,40.86171,-73.92945,Private room,65,4,1,1,13.470978088528591
Manhattan,East Village,40.72809,-73.98028,Entire home/apt,93,7,0,1,2.305558652483411
Brooklyn,Bushwick,40.70268,-73.93185,Private room,40,1,24,1,6.816921583497825
Brooklyn,East Flatbush,40.63685,-73.93094,Private room,50,4,12,4,13.247354582353662
Manhattan,Chelsea,40.74941,-73.99589,Entire home/apt,139,1,20,1,0.8747878361841264
Manhattan,East Harlem,40.80855,-73.93841,Entire home/apt,232,23,1,1,7.787757939879021
Brooklyn,Sheepshead Bay,40.58889,-73.94797,Private room,32,1,50,3,18.038817785952492
Brooklyn,Bay Ridge,40.63574,-74.03102,Private room,85,365,1,4,13.114356145220185
Manhattan,Washington Heights,40.83956,-73.94102,Entire home/apt,135,1,13,1,10.820303405138517
Manhattan,Inwood,40.86184,-73.92757,Private room,65,5,2,2,13.540920542761596
Brooklyn,Bedford-Stuyvesant,40.68824,-73.95047,Private room,34,1,3,1,7.324022308647435
Brooklyn,East Flatbush,40.65265,-73.91233,Entire home/apt,91,2,13,1,12.322970009793197
Brooklyn,Carroll Gardens,40.67992,-73.99282,Entire home/apt,100,4,2,1,7.647873232580967
Manhattan,Hell's Kitchen,40.76052,-73.99241,Private room,109,2,7,1,1.4656831215124138
Brooklyn,Bedford-Stuyvesant,40.69657,-73.93536,Private room,50,21,1,1,7.159666946603446
Manhattan,Kips Bay,40.7425,-73.97704,Entire home/apt,250,3,1,1,0.9764803995247366
Manhattan,Inwood,40.86328,-73.92184,Private room,50,3,0,3,13.87027589431069
Manhattan,Upper West Side,40.77497,-73.98788,Entire home/apt,137,3,8,2,2.9633369964625462
Queens,Ridgewood,40.70247,-73.90474,Private room,45,2,8,1,8.525307991823981
Brooklyn,Bedford-Stuyvesant,40.68243,-73.95697,Entire home/apt,139,2,2,1,7.731297727551953
Manhattan,Washington Heights,40.85079,-73.94108,Entire home/apt,279,5,0,1,11.998786582294377
Manhattan,Washington Heights,40.83324,-73.94072,Private room,70,1,0,1,10.17292801431623
Manhattan,Harlem,40.82521,-73.94037,Entire home/apt,97,2,2,1,9.361117621279561
Manhattan,Harlem,40.81486,-73.93941,Entire home/apt,70,1,1,1,8.359608237104764
Manhattan,West Village,40.73807,-74.00468,Private room,80,4,10,1,1.9780244968442076
Manhattan,Harlem,40.81051,-73.94014,Private room,100,1,8,3,7.9043603677546725
Manhattan,Upper East Side,40.77262,-73.9501,Entire home/apt,220,4,2,1,4.028177726489178
Manhattan,SoHo,40.72607,-74.00166,Entire home/apt,299,4,2,1,2.8312886004768205
Manhattan,East Village,40.72861,-73.97734,Entire home/apt,160,1,4,1,2.311114564490114
Staten Island,New Springville,40.58952,-74.15587,Entire home/apt,119,2,17,1,22.792361741802075
Brooklyn,Greenpoint,40.72447,-73.94458,Entire home/apt,70,30,2,1,4.367061001921324
Brooklyn,Clinton Hill,40.69319,-73.96093,Private room,41,1,1,2,6.489293689973688
Brooklyn,Williamsburg,40.70916,-73.96252,Private room,70,4,13,2,4.782945144683092
Manhattan,Upper West Side,40.79855,-73.9717,Entire home/apt,75,1,16,1,5.703659457990734
Brooklyn,Crown Heights,40.67612,-73.90813,Private room,48,1,21,5,10.367195310897827
Brooklyn,Williamsburg,40.71069,-73.94106,Private room,100,5,8,1,5.634185029990797
Manhattan,East Village,40.73237,-73.98495,Entire home/apt,225,7,1,1,1.7858496903192884
Brooklyn,Bushwick,40.6985,-73.93578,Private room,80,1,1,1,6.966204853805159
Queens,Ridgewood,40.70268,-73.90824,Private room,36,1,0,1,8.276536854603489
Manhattan,Chinatown,40.717,-73.99717,Private room,100,3,1,1,3.6295747048551337
Manhattan,Chelsea,40.73785,-73.99214,Private room,350,2,0,2,1.2979401530000731
Manhattan,Harlem,40.80446,-73.95567,Private room,47,5,3,1,6.730674420713228
Brooklyn,Bushwick,40.69118,-73.9083,Private room,35,2,34,2,9.116636023514644
Brooklyn,Williamsburg,40.7198,-73.95813,Entire home/apt,300,3,7,1,3.93817050232058
Brooklyn,Midwood,40.62375,-73.96286,Shared room,50,1,0,1,14.00842180344485
Brooklyn,Crown Heights,40.6772,-73.94442,Private room,60,2,18,1,8.654570694281446
Manhattan,Harlem,40.79939,-73.95218,Private room,85,3,0,1,6.3363230890213575
Brooklyn,Clinton Hill,40.6848,-73.96614,Entire home/apt,125,3,2,1,7.2682716612459775
Manhattan,Tribeca,40.71478,-74.01161,Entire home/apt,280,3,4,1,4.338621660123798
Queens,Woodside,40.74458,-73.90752,Private room,50,30,0,103,6.5987423809261
Manhattan,East Village,40.72445,-73.98922,Private room,195,1,12,1,2.6840402926801565
Manhattan,Upper West Side,40.80177,-73.9693,Entire home/apt,225,3,15,1,6.097284132346796
Manhattan,Morningside Heights,40.80385,-73.96305,Private room,45,10,0,1,6.458086697647932
Manhattan,Harlem,40.82251,-73.9512,Private room,112,1,5,1,8.743880389208385
Manhattan,East Harlem,40.78748,-73.94779,Private room,399,6,15,1,5.3927633175266205
Brooklyn,Bedford-Stuyvesant,40.68677,-73.95522,Entire home/apt,125,1,9,1,7.324271668322995
Brooklyn,Williamsburg,40.70209,-73.94223,Private room,60,3,0,1,6.3220812784654346
Manhattan,Harlem,40.81403,-73.94957,Entire home/apt,200,1,7,1,7.9113498478678395
Manhattan,Hell's Kitchen,40.75907,-73.99558,Entire home/apt,265,1,18,1,1.4551013328705602
Manhattan,Washington Heights,40.84556,-73.94025,Entire home/apt,150,6,1,1,11.470399788524853
Manhattan,Harlem,40.81875,-73.93691,Private room,59,90,0,1,8.840899957129135
Queens,Ditmars Steinway,40.77556,-73.90866,Private room,60,3,6,1,7.157006297997932
Manhattan,Hell's Kitchen,40.76189,-73.99955,Entire home/apt,499,30,0,8,1.906978283120841
Manhattan,Hell's Kitchen,40.76211,-73.99791,Entire home/apt,499,30,0,8,1.8451308389697134
Brooklyn,Crown Heights,40.66661,-73.95301,Entire home/apt,125,3,4,1,9.511503713926887
Brooklyn,Williamsburg,40.71679,-73.95644,Private room,150,1,4,1,4.2937828977159365
Manhattan,Hell's Kitchen,40.76093,-73.99924,Entire home/apt,499,30,0,8,1.807311598206813
Manhattan,Hell's Kitchen,40.76214,-73.99899,Entire home/apt,399,30,0,8,1.9005354905975442
Manhattan,Hell's Kitchen,40.76171,-73.99793,Entire home/apt,399,30,0,8,1.809459320050701
Brooklyn,Midwood,40.6188,-73.95417,Private room,54,2,3,1,14.66923820420755
Brooklyn,Bushwick,40.69097,-73.92166,Private room,120,7,0,1,8.365389072330554
Bronx,Williamsbridge,40.87821,-73.86354,Entire home/apt,85,30,0,1,17.735308669359807
Manhattan,Hell's Kitchen,40.76086,-73.99964,Entire home/apt,399,30,0,8,1.823026748503626
Brooklyn,Prospect Heights,40.6753,-73.96768,Entire home/apt,95,30,1,1,8.277181533519215
Brooklyn,Greenpoint,40.73468,-73.95418,Entire home/apt,149,5,2,1,3.0590227452825514
Brooklyn,Fort Greene,40.69091,-73.97202,Private room,119,2,28,1,6.501979440386309
Manhattan,Hell's Kitchen,40.76136,-73.99205,Private room,90,4,26,1,1.5411793300226968
Brooklyn,Sunset Park,40.64456,-74.00839,Private room,28,10,1,1,11.71865779420041
Brooklyn,Williamsburg,40.71217,-73.94396,Private room,80,1,33,1,5.348743272380988
Queens,Astoria,40.76194,-73.91255,Private room,89,2,15,3,6.34155824471315
Brooklyn,Williamsburg,40.70855,-73.96782,Entire home/apt,120,29,1,7,4.683300668209144
Queens,Ridgewood,40.70463,-73.91183,Entire home/apt,190,3,1,2,7.904172363806115
Manhattan,Upper East Side,40.76935,-73.9534,Entire home/apt,275,4,5,1,3.578873492846931
Manhattan,West Village,40.73751,-74.00231,Entire home/apt,168,3,3,1,1.8592057887967162
Manhattan,West Village,40.73598,-73.99903,Entire home/apt,200,2,2,1,1.78765473672221
Manhattan,Hell's Kitchen,40.76168,-73.98969,Entire home/apt,180,3,20,1,1.5173775217885037
Brooklyn,Bushwick,40.69684,-73.92241,Entire home/apt,100,2,1,2,7.833902523394416
Manhattan,East Harlem,40.79949,-73.93531,Entire home/apt,149,7,1,1,7.0930602233128015
Brooklyn,East Flatbush,40.65882,-73.92947,Private room,200,31,0,3,11.040221317853419
Brooklyn,Williamsburg,40.70787,-73.94974,Entire home/apt,55,3,13,1,5.432549033700101
Manhattan,Harlem,40.80453,-73.95015,Entire home/apt,115,3,18,2,6.925598783049014
Manhattan,East Village,40.7233,-73.97882,Private room,79,1,4,1,2.852593994516548
Brooklyn,Williamsburg,40.71293,-73.94283,Private room,120,2,11,2,5.349048822280167
Queens,Little Neck,40.76212,-73.71928,Shared room,32,3,1,1,22.508956258275013
Bronx,Edenwald,40.88229,-73.84295,Private room,80,1,0,1,19.145520411466528
Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95632,Entire home/apt,100,3,2,1,10.673143619619795
Manhattan,Chelsea,40.73734,-73.99327,Entire home/apt,333,4,4,1,1.391212392902606
Manhattan,Upper West Side,40.80401,-73.96635,Private room,70,1,7,1,6.398965922613692
Manhattan,Harlem,40.80373,-73.95805,Private room,63,30,0,6,6.581972085416998
Manhattan,Harlem,40.80384,-73.95754,Private room,63,30,1,6,6.608696248296022
Brooklyn,Brooklyn Heights,40.69346,-73.99814,Entire home/apt,125,2,7,1,6.207148610684936
Brooklyn,Bedford-Stuyvesant,40.67878,-73.94094,Entire home/apt,225,2,4,1,8.618053569071
Brooklyn,Williamsburg,40.72176,-73.95616,Private room,200,7,0,5,3.8684420229322085
Manhattan,Flatiron District,40.74154,-73.99283,Entire home/apt,210,1,2,1,0.9775693508814041
Queens,Long Island City,40.75853,-73.93227,Private room,50,3,5,1,4.636315832130804
Manhattan,Harlem,40.82388,-73.95527,Private room,40,8,29,6,8.781968364283774
Manhattan,East Village,40.72577,-73.98535,Entire home/apt,399,1,9,1,2.519785524927637
Bronx,Williamsbridge,40.87684,-73.86389,Entire home/apt,120,2,13,2,17.5941404890034
Manhattan,Nolita,40.72113,-73.99595,Entire home/apt,418,1,16,1,3.159181796122043
Manhattan,Upper West Side,40.79181,-73.96747,Entire home/apt,350,2,2,1,5.067721292320492
Queens,Ridgewood,40.69598,-73.89972,Private room,56,5,14,2,9.303406257632302
Manhattan,Upper East Side,40.77538,-73.94857,Entire home/apt,150,30,0,1,4.331914248139192
Manhattan,Hell's Kitchen,40.75993,-73.99089,Private room,110,1,21,12,1.3581843549192016
Brooklyn,South Slope,40.66557,-73.98044,Entire home/apt,155,3,9,1,9.231267748231302
Queens,Ridgewood,40.70844,-73.90905,Entire home/apt,120,3,16,2,7.841813401149052
Manhattan,Lower East Side,40.71826,-73.99338,Entire home/apt,125,3,18,1,3.419224056513172
Brooklyn,South Slope,40.66533,-73.98212,Entire home/apt,134,5,5,1,9.252367890312609
Brooklyn,Sunset Park,40.66388,-73.99475,Private room,50,31,0,1,9.440726010317846
Manhattan,Greenwich Village,40.73004,-74.00128,Entire home/apt,350,3,1,1,2.4347606274811393
Brooklyn,Bushwick,40.69504,-73.93061,Private room,50,2,13,2,7.53747571694052
Manhattan,Upper East Side,40.77409,-73.9519,Private room,95,5,10,1,4.031054207859555
Bronx,Allerton,40.86698,-73.85178,Private room,35,2,21,1,17.35967483382882
Manhattan,Kips Bay,40.73857,-73.97972,Entire home/apt,180,1,5,1,1.2019785749892171
Brooklyn,Bushwick,40.69657,-73.93274,Entire home/apt,190,2,0,2,7.292700017959197
Manhattan,Harlem,40.80623,-73.95343,Entire home/apt,200,3,3,1,6.98484146308175
Manhattan,Upper West Side,40.7886,-73.96862,Entire home/apt,200,2,19,3,4.697828558773356
Manhattan,West Village,40.73034,-74.01022,Entire home/apt,200,1,0,3,2.890563777030544
Brooklyn,Crown Heights,40.6716,-73.95847,Entire home/apt,300,2,1,1,8.850959939352895
Brooklyn,Prospect-Lefferts Gardens,40.65603,-73.9516,Entire home/apt,150,3,26,2,10.675801445604217
Brooklyn,Greenpoint,40.72268,-73.94349,Private room,55,1,2,1,4.5626475655424095
Manhattan,Upper West Side,40.79382,-73.96984,Private room,88,1,4,3,5.227145501253668
Brooklyn,Prospect-Lefferts Gardens,40.66106,-73.96189,Entire home/apt,79,5,2,1,9.926789883697309
Manhattan,Harlem,40.81443,-73.95688,Private room,70,6,1,1,7.7381437034851315
Brooklyn,Williamsburg,40.70946,-73.96567,Entire home/apt,140,3,7,1,4.6499139998291525
Brooklyn,Williamsburg,40.71038,-73.94779,Private room,49,7,0,1,5.300104248031174
Manhattan,East Village,40.7219,-73.97819,Private room,70,3,0,1,3.0160015631642247
Queens,Elmhurst,40.72977,-73.87171,Private room,40,2,12,4,9.827505661464778
Queens,East Elmhurst,40.76185,-73.87392,Shared room,16,1,10,1,9.535581784873957
Queens,Elmhurst,40.74439,-73.87988,Private room,34,30,1,103,8.9272002081372
Manhattan,Upper East Side,40.78353,-73.94592,Private room,90,2,1,1,5.145946775874294
Brooklyn,Bedford-Stuyvesant,40.69998,-73.94369,Private room,50,1,5,2,6.446708734263673
Manhattan,Lower East Side,40.71147,-73.98714,Shared room,35,14,1,28,4.1135771667842045
